date,text,likes_count,comments_count,reposts_count,views_count,article_or_link,final_url,article,тип,brand,name,price,old_price,rating,reviews,discount
,,,,,,,,528992933,,librederm,Рив Гош│Солнцезащитный крем для лица,712.0,1200.0,,,40.66666666666666
,,,,,,,,444626322,,librederm,"Шампунь и бальзам 2в1 от перхоти ""Основной уход""",382.0,594.0,4.7,3.0,35.69023569023569
,,,,,,,,454100939,,librederm,Либридерм (Librederm) Гиалуроновый Филлер 3D Крем дневной дл…,1312.0,1581.0,5.0,2.0,17.014547754585703
,,,,,,,,460884414,,librederm,Либридерм (Librederm) Baby Крем Cold-cream защитный детский…,385.0,465.0,,,17.20430107526882
,,,,,,,,317530547,,librederm,ВВ крем для лица 50 мл 3 шт,1847.0,3401.0,5.0,11.0,45.6924433990003
,,,,,,,,822660689,,librederm,Либридерм (Librederm) Hyalur Zn Сыворотка для кожи с несовер…,1601.0,1929.0,,,17.003628823224467
,,,,,,,,460884466,,librederm,Dermatology Пантенол крем 5% 50 мл 1 шт,366.0,442.0,,,17.194570135746606
,,,,,,,,528992901,,librederm,Гель АЕВИТ для умывания мягкий 150 мл,392.0,627.0,,,37.48006379585327
,,,,,,,,460882785,,librederm,Bronzeada Sport Солнцезащитный стик для губ и лица SPF 50+ 4…,435.0,525.0,,,17.142857142857142
,,,,,,,,453999945,,librederm,Либридерм (Librederm) Rose de Rose Возрождающий ночной крем…,1563.0,1884.0,5.0,2.0,17.038216560509554
,,,,,,,,822684076,,librederm,Cerafavit Крем для очень сухой кожи рук 50 мл 1 шт,660.0,796.0,,,17.08542713567839
,,,,,,,,822668789,,librederm,Либридерм (Librederm) Baby Крем-гель для детей 250 мл 1 шт,429.0,518.0,,,17.18146718146718
,,,,,,,,459790621,,librederm,Либридерм (Librederm) Витамин Е крем-гель для умывания нежны…,579.0,698.0,5.0,2.0,17.048710601719197
,,,,,,,,349640421,,librederm,Подарочный набор для лица Роз Де Роз,6112.0,36264.0,5.0,1.0,83.14581954555482
,,,,,,,,822668285,,librederm,Либридерм (Librederm) Cerafavit гель для душа для чувствител…,908.0,1095.0,,,17.077625570776256
,,,,,,,,822666610,,librederm,Либридерм (Librederm) HyaluMax Шампунь гиалуроновый против в…,619.0,746.0,5.0,2.0,17.024128686327078
,,,,,,,,453989224,,librederm,Либридерм (Librederm) Cerafavit Тоник-софтнер успокаивающий…,777.0,937.0,5.0,1.0,17.075773745997864
,,,,,,,,454002052,,librederm,Либридерм (Librederm) Rose de Rose Крем-детокс очищающий 150…,1076.0,1297.0,,,17.039321511179644
,,,,,,,,454028463,,librederm,Либридерм (Librederm) Пантенол Пенка нежная для умывания 160…,486.0,586.0,4.7,3.0,17.064846416382252
,,,,,,,,453997872,,librederm,Либридерм (Librederm) Rosacellin Тоник-гель успокаивающий 10…,961.0,1158.0,5.0,1.0,17.012089810017272
,,,,,,,,460884553,,librederm,Либридерм (Librederm) Miceclean Hydra Мицеллярная вода для с…,482.0,581.0,,,17.03958691910499
,,,,,,,,461029651,,librederm,Либридерм (Librederm) Bronzeada Солнцезащитный крем SPF30 15…,1179.0,1421.0,4.5,2.0,17.030260380014077
,,,,,,,,292020565,,librederm,"Либридерм MICECLEAN, мицеллярная вода, 200 мл",417.0,723.0,4.7,7.0,42.32365145228216
,,,,,,,,453996242,,librederm,Либридерм (Librederm) Гиалуроновый гель-патч для кожи вокруг…,1044.0,1258.0,5.0,5.0,17.011128775834656
,,,,,,,,459088248,,librederm,Либридерм (Librederm) Гиалуроновый крем для рук 75 мл 1 шт,585.0,705.0,,,17.02127659574468
,,,,,,,,761922220,,librederm,Мицеллярная вода для жирной и комбинированной кожи 200 мл,269.0,930.0,5.0,1.0,71.07526881720429
,,,,,,,,761922218,,librederm,"Мицеллярная вода 5в1 для всех типов кожи, 200 мл",238.0,820.0,5.0,6.0,70.97560975609755
,,,,,,,,822685958,,librederm,Либридерм (Librederm) Гиалуроновый cica-крем дневной для жир…,1533.0,1847.0,,,17.000541418516512
,,,,,,,,453991272,,librederm,Либридерм (Librederm) Seracin Лосьон для глубокого очищения…,685.0,826.0,3.7,3.0,17.070217917675546
,,,,,,,,453999390,,librederm,Либридерм (Librederm) Miceclean Sebo гидрофильное масло для…,624.0,753.0,5.0,1.0,17.131474103585656
,,,,,,,,220852213,,librederm,витамин f жирный крем 50 мл-1шт,479.0,892.0,5.0,2.0,46.30044843049328
,,,,,,,,528993008,,librederm,"Крем для кожи вокруг глаз Витамин Е антиоксидант, 20 мл",362.0,624.0,,,41.98717948717949
,,,,,,,,226311632,,librederm,Либридерм Крем д лица увлажняющий с ромашкой 75 мл,560.0,1009.0,5.0,65.0,44.49950445986125
,,,,,,,,822672207,,librederm,Либридерм (Librederm) Желе для умывания Anti-Age 150 мл 1 шт,800.0,965.0,,,17.098445595854923
,,,,,,,,822662582,,librederm,Dermatology Пантенол крем 5% 50 мл 1 шт,366.0,442.0,,,17.194570135746606
,,,,,,,,191380732,,librederm,dermatology brg+витамин в 3 отбеливающая15мл-1шт,1015.0,2124.0,5.0,2.0,52.21280602636534
,,,,,,,,454033151,,librederm,Cerafavit Бальзам для губ с витамином F 12 мл 1 шт,446.0,538.0,,,17.100371747211895
,,,,,,,,861583517,,librederm,Омолаживающий подарочный набор для лица BLANC DE BLANC,8885.0,22397.0,,,60.32950841630576
,,,,,,,,453995538,,librederm,Либридерм (Librederm) HyaluMax Бальзам против выпадения воло…,723.0,872.0,,,17.087155963302752
,,,,,,,,528992894,,librederm,Рив Гош│Крем для кожи вокруг глаз увлажняющий,400.0,676.0,,,40.82840236686391
,,,,,,,,528993013,,librederm,Рив Гош│Дневной крем для лица,1341.0,2259.0,,,40.63745019920319
,,,,,,,,722782068,,librederm,Крем для кожи вокруг глаз с черникой против отеков 20мл,487.0,1238.0,5.0,1.0,60.662358642972535
,,,,,,,,822676596,,librederm,Либридерм (Librederm) Miceclean Sebo Гель для умывания для ж…,589.0,710.0,,,17.04225352112676
,,,,,,,,822659686,,librederm,Либридерм (Librederm) Seracin Лосьон для глубокого очищения…,986.0,1189.0,5.0,1.0,17.073170731707318
,,,,,,,,528993020,,librederm,"Маска для лица Витамин Е антиоксидант увлажняющая, 75 мл",259.0,471.0,,,45.010615711252655
,,,,,,,,822662218,,librederm,Либридерм (Librederm) Miceclean Sense Гель-гоммаж для нормал…,737.0,889.0,5.0,1.0,17.09786276715411
,,,,,,,,562707628,,librederm,либридерм витамин f крем полужирный 50мл,373.0,920.0,4.7,6.0,59.45652173913043
,,,,,,,,226311728,,librederm,Крем липидовосстанавливающий 200 мл,1127.0,2073.0,4.6,14.0,45.63434635793536
,,,,,,,,822682692,,librederm,Либридерм (Librederm) Дезодорант-антиперспирант 48 часов 50…,523.0,631.0,5.0,5.0,17.11568938193344
,,,,,,,,822673988,,librederm,Гиалуроновый ночной крем гидробаланс 150 мл 1 шт,2399.0,2891.0,,,17.018332756831548
,,,,,,,,454031307,,librederm,Либридерм (Librederm) Витамин F масло для ногтей и кутикулы…,316.0,381.0,,,17.060367454068242
,,,,,,,,453992168,,librederm,Пантенол шампунь восстанавливающий 250 мл 1 шт,648.0,781.0,5.0,1.0,17.02944942381562
,,,,,,,,454069760,,librederm,Либридерм (Librederm) Гиалуроновая пенка для умывания 160 мл…,686.0,827.0,4.7,6.0,17.04957678355502
,,,,,,,,309613834,,librederm,"либридерм коллаген маска альгинатная омолаж 30,0 n1",258.0,553.0,5.0,2.0,53.34538878842676
,,,,,,,,453992845,,librederm,Либридерм (Librederm) Гиалуроновый Филлер 3D Крем для кожи в…,1371.0,1652.0,5.0,1.0,17.009685230024214
,,,,,,,,454101654,,librederm,Mezolux Патчи биоармирующие для кожи вокруг глаз 60 шт,1407.0,1696.0,4.2,5.0,17.04009433962264
,,,,,,,,822671582,,librederm,Herbal Care Крем с васильком для кожи вокруг глаз 20 мл 1 шт,515.0,621.0,,,17.06924315619968
,,,,,,,,453989768,,librederm,Либридерм (Librederm) Аевит гель для умывания мягкий 200 мл…,482.0,581.0,5.0,3.0,17.03958691910499
,,,,,,,,822672255,,librederm,Либридерм (Librederm) Гиалуроновый ВВ крем All in One 50 мл…,810.0,976.0,4.4,13.0,17.008196721311474
,,,,,,,,761966810,,librederm,"Крем Пантенол Форте 9 % крем, 30 мл",331.0,1060.0,,,68.77358490566039
,,,,,,,,453995505,,librederm,Либридерм (Librederm) Rose de Rose Возрождающий дневной крем…,1645.0,1982.0,,,17.003027245206862
,,,,,,,,490547463,,librederm,Гиалуроновый Крем гидробаланс ночной 50мл,912.0,1400.0,5.0,9.0,34.85714285714286
,,,,,,,,459815767,,librederm,Либридерм (Librederm) Витамин Е крем-антиоксидант для рук 12…,495.0,597.0,,,17.08542713567839
,,,,,,,,822661962,,librederm,Seracin Тоник матирующий 200 мл 1 шт,984.0,1186.0,,,17.03204047217538
,,,,,,,,215637269,,librederm,аевит sos крем универсальный восстанав 200мл-1шт,654.0,1309.0,5.0,35.0,50.03819709702063
,,,,,,,,453992005,,librederm,Либридерм (Librederm) Seracin Матирующий дневной крем 50 мл…,820.0,988.0,5.0,2.0,17.00404858299595
,,,,,,,,822676965,,librederm,Allersain Гель-уход очищающий для чувствительной кожи 200 мл…,864.0,1042.0,,,17.08253358925144
,,,,,,,,453997613,,librederm,Allersain Гель-уход для чувствительной кожи 200 мл 1 шт,864.0,1042.0,,,17.08253358925144
,,,,,,,,822673595,,librederm,Гиалуроновый крем увлажняющий для лица 150 мл 1 шт,2186.0,2634.0,,,17.0083523158694
,,,,,,,,460966297,,librederm,Либридерм (Librederm) Baby Крем детский восстанавливающий 50…,376.0,454.0,,,17.180616740088105
,,,,,,,,822672921,,librederm,Allersain Тоник успокаивающий для чувствительной кожи 200 мл…,891.0,1074.0,,,17.039106145251395
,,,,,,,,822672915,,librederm,Либридерм (Librederm) Гиалуроновый крем Интенсивное увлажнен…,813.0,980.0,5.0,2.0,17.04081632653061
,,,,,,,,528993104,,librederm,Лифтинг-сыворотка анти эйдж Стволовые клетки винограда 30 мл,698.0,1242.0,,,43.80032206119163
,,,,,,,,528993108,,librederm,"Крем для кожи вокруг глаз Cerafavit питательный, 15 мл",591.0,1018.0,,,41.944990176817285
,,,,,,,,453991321,,librederm,Либридерм (Librederm) Набор Гиалуроновый комплекс для лица 1…,1760.0,2121.0,5.0,1.0,17.02027345591702
,,,,,,,,822682304,,librederm,Либридерм (Librederm) Аевит шампунь 250 мл 1 шт,575.0,693.0,,,17.027417027417027
,,,,,,,,822679741,,librederm,Либридерм (Librederm) Seracin Гель для умывания очищающий 15…,626.0,755.0,5.0,1.0,17.08609271523179
,,,,,,,,454000945,,librederm,Allersain Тоник успокаивающий очищение для чувствительной ко…,891.0,1074.0,,,17.039106145251395
,,,,,,,,822660913,,librederm,Carbon Cредство по уходу за ногтями Ультразащита 10 мл 1 шт,339.0,409.0,,,17.114914425427873
,,,,,,,,528993854,,librederm,Рив Гош│Лак для роста ногтей,263.0,482.0,,,45.43568464730291
,,,,,,,,722782120,,librederm,Крем для кожи вокруг глаз омолаживающий коллаген 20мл,946.0,2262.0,5.0,4.0,58.17860300618921
,,,,,,,,453998622,,librederm,Гиалуроновый крем увлажняющий для лица 150 мл 1 шт,2186.0,2634.0,,,17.0083523158694
,,,,,,,,822677192,,librederm,Либридерм (Librederm) Miceclean Sebo Мицеллярная вода для жи…,528.0,637.0,,,17.111459968602826
,,,,,,,,528993077,,librederm,Рив Гош│Крем для лица,670.0,1153.0,,,41.89071986123157
,,,,,,,,454069906,,librederm,Либридерм (Librederm) Гиалуроновый тоник для лица увлажняющи…,776.0,935.0,4.3,4.0,17.005347593582886
,,,,,,,,822672816,,librederm,Либридерм (Librederm) Hyalur B5 Сыворотка увлажняющая 40 мл…,1578.0,1902.0,,,17.034700315457414
,,,,,,,,822674984,,librederm,Либридерм (Librederm) Seracin Сыворотка азелаиновая матирующ…,1312.0,1581.0,4.0,1.0,17.014547754585703
,,,,,,,,459074227,,librederm,Либридерм (Librederm) Seracin Крем-скраб очищающий с эко-гра…,621.0,749.0,,,17.089452603471294
,,,,,,,,822683515,,librederm,Serum PRO Cыворотка против морщин Retinol B3 40 мл 1 шт,1736.0,2092.0,,,17.01720841300191
,,,,,,,,822662631,,librederm,Либридерм (Librederm)Тоник отшелушивающий Anti-Age 200 мл 1…,911.0,1098.0,5.0,1.0,17.03096539162113
,,,,,,,,822665064,,librederm,Allersain Гель матирующий увлажняющий 75 мл 1 шт,1332.0,1605.0,,,17.009345794392523
,,,,,,,,454073143,,librederm,Либридерм (Librederm) Miceclean Sebo Гель для умывания для ж…,589.0,710.0,,,17.04225352112676
,,,,,,,,454034824,,librederm,Mezolux Крем-контур вокруг глаз биоармирующий антивозрастной…,1313.0,1583.0,3.0,1.0,17.056222362602654
,,,,,,,,528992974,,librederm,Rose De Rose Крем для лица ночной возрождающий 50 мл,1131.0,1948.0,,,41.94045174537988
,,,,,,,,454069993,,librederm,Либридерм (Librederm) Cerafavit Крем для лица и тела 0+ 400…,1799.0,2168.0,5.0,3.0,17.020295202952028
,,,,,,,,459074361,,librederm,Либридерм (Librederm) Гиалуроновый гель-гоммаж для умывания…,593.0,715.0,,,17.062937062937063
,,,,,,,,822679906,,librederm,Либридерм (Librederm) Cerafavit Бальзам для лица и тела 400…,2055.0,2476.0,,,17.0032310177706
,,,,,,,,454000519,,librederm,Либридерм (Librederm) Miceclean Sense Мицеллярная пенка для…,795.0,959.0,,,17.10114702815433
,,,,,,,,822672124,,librederm,Либридерм (Librederm) Солнцезащитный гель для лица и тела SP…,961.0,1158.0,5.0,1.0,17.012089810017272
,,,,,,,,454038428,,librederm,Либридерм (Librederm) Гиалуроновый шампунь с аргановым масло…,640.0,772.0,,,17.098445595854923
,,,,,,,,822663478,,librederm,Либридерм (Librederm) Seracin актив-крем для жирной кожи 20…,815.0,982.0,,,17.0061099796334
,,,,,,,,822669893,,librederm,Либридерм (Librederm) HyaluMax Лосьон-спрей для восстановлен…,757.0,913.0,5.0,2.0,17.086527929901425
,,,,,,,,453989979,,librederm,Либридерм (Librederm) Дезодорант-антиперспирант 72 часа 50 м…,523.0,631.0,,,17.11568938193344
,,,,,,,,454000526,,librederm,Либридерм (Librederm) Cerafavit Крем-гель очищающий 400 мл 1…,1371.0,1653.0,4.5,2.0,17.05989110707804
,,,,,,,,462591253,,librederm,Либридерм (Librederm) лифтинг-сыворотка Anti-age 30 мл 1 шт,1113.0,1342.0,,,17.06408345752608
,,,,,,,,822665025,,librederm,Либридерм (Librederm) Rose de Rose Тоник-гель детокс 150 мл…,1002.0,1208.0,,,17.052980132450333
,,,,,,,,498850368,,librederm,Либридерм (Librederm) Bronzeada Sport Солнцезащитный гель дл…,961.0,1158.0,5.0,1.0,17.012089810017272
,,,,,,,,822662966,,librederm,Либридерм (Librederm) Miceclean Hydra Мицеллярная вода для с…,482.0,581.0,,,17.03958691910499
,,,,,,,,490550057,,librederm,Коллаген Крем восстановление дневной SPF 15 50мл,1303.0,2000.0,5.0,12.0,34.849999999999994
,,,,,,,,822662199,,librederm,Mer de Mer Крем ночной для кожи лица 50 мл 1 шт,3243.0,3908.0,,,17.01637666325486
,,,,,,,,528992967,,librederm,Сыворотка для лица Эффект Коллаген для лифтинга 40 мл,802.0,1396.0,,,42.55014326647565
,,,,,,,,505949239,,librederm,Cerafavit Шампунь мягкий физиологический 400 мл 1 шт,972.0,1172.0,,,17.064846416382252
,,,,,,,,171543402,,librederm,витамин е нежный крем-гель для умывани 150мл-1шт,698.0,1397.0,4.7,25.0,50.035790980672864
,,,,,,,,822667953,,librederm,Либридерм (Librederm) Гиалуроновый крем ночной для жирной ко…,1533.0,1847.0,,,17.000541418516512
,,,,,,,,454037987,,librederm,Seracin Тоник матирующий 200 мл 1 шт,984.0,1186.0,,,17.03204047217538
,,,,,,,,454101828,,librederm,Либридерм (Librederm) Гиалуроновый крем ночной гидробаланс 5…,1008.0,1215.0,3.0,1.0,17.037037037037038
,,,,,,,,762140975,,librederm,"Дезодорант натуральный, 50 мл",468.0,1302.0,5.0,5.0,64.0552995391705
,,,,,,,,822663892,,librederm,Либридерм (Librederm) Miceclean Sense Мицеллярная пенка для…,795.0,959.0,,,17.10114702815433
,,,,,,,,822672728,,librederm,Либридерм (Librederm) Seracin DUO Крем-гель для проблемной к…,824.0,993.0,,,17.01913393756294
,,,,,,,,171544110,,librederm,крем гиалуроновый интенсивное увлажнени 50мл-1шт,1138.0,2118.0,4.7,9.0,46.27006610009443
,,,,,,,,210354267,,librederm,Шампунь цинк 250 мл-1шт,667.0,1362.0,4.7,17.0,51.02790014684288
,,,,,,,,454071662,,librederm,Либридерм (Librederm) HyaluMax Пилинг гиалуроновый для глубо…,588.0,709.0,5.0,1.0,17.066290550070523
,,,,,,,,453990668,,librederm,Либридерм (Librederm) Коллаген Пенка для умывания 160 мл 1 ш…,819.0,987.0,5.0,1.0,17.02127659574468
,,,,,,,,822664617,,librederm,Либридерм (Librederm) Гиалуроновый крем ночной для сухой кож…,1533.0,1847.0,,,17.000541418516512
,,,,,,,,453992777,,librederm,Либридерм (Librederm) Seracin Крем ночной азелаин-форте 50 м…,1002.0,1208.0,5.0,3.0,17.052980132450333
,,,,,,,,454035853,,librederm,Либридерм (Librederm) HyaluMax Шампунь против выпадения воло…,853.0,1028.0,,,17.023346303501945
,,,,,,,,822662915,,librederm,Подарочный набор Коллаген PEPTIDE PRO Моментальный лифтинг 1…,2089.0,2518.0,4.8,6.0,17.037331215250198
,,,,,,,,454000946,,librederm,Cerafavit Шампунь мягкий физиологический 250 мл 1 шт,706.0,851.0,,,17.038777908343125
,,,,,,,,453989966,,librederm,Либридерм (Librederm) Seracin Пенка для умывания деликатная…,755.0,910.0,4.0,1.0,17.032967032967033
,,,,,,,,822661119,,librederm,Либридерм (Librederm) Стволовые клетки растений Крем ночной…,1205.0,1452.0,,,17.011019283746556
,,,,,,,,292024342,,librederm,Либридерм ночной крем-эксперт Anti-age 50 мл,1011.0,1819.0,5.0,66.0,44.42001099505223
,,,,,,,,241632497,,librederm,Крем для лица Seracin ночной азелаин - форте 50 мл,807.0,3693.0,4.7,21.0,78.14784727863525
,,,,,,,,745002479,,librederm,Гиалуроновый тоник увлажняющий 200мл,789.0,1200.0,5.0,1.0,34.25
,,,,,,,,822670603,,librederm,Либридерм (Librederm) шампунь ph-баланс 250 мл 1 шт,506.0,610.0,4.0,3.0,17.04918032786885
,,,,,,,,213061367,,librederm,Помада гигеническая Витамин F восстанавливающая полужирная,258.0,830.0,5.0,53.0,68.9156626506024
,,,,,,,,453993793,,librederm,Дезодорант минеральный 50 мл 1 шт,606.0,731.0,5.0,1.0,17.099863201094394
,,,,,,,,528992937,,librederm,Бальзам анти эйдж для контура глаз Стволовые клетки 20 мл,771.0,1258.0,,,38.712241653418126
,,,,,,,,822685292,,librederm,Либридерм (Librederm) Miceclean Мицеллярная вода для нормаль…,485.0,585.0,,,17.094017094017094
,,,,,,,,453993897,,librederm,Seracin Очищающий гель для кожи с выраженными несовершенства…,892.0,1075.0,,,17.02325581395349
,,,,,,,,454041407,,librederm,Либридерм (Librederm) Репейное масло для укрепления и роста…,481.0,580.0,,,17.06896551724138
,,,,,,,,528993088,,librederm,Рив Гош│Солнцезащитный крем,661.0,1115.0,,,40.71748878923766
,,,,,,,,822660376,,librederm,Либридерм (Librederm) HyaluMax Гиалуроновая сыворотка для ро…,1141.0,1375.0,,,17.01818181818182
,,,,,,,,226311691,,librederm,Либридерм Серацин крем дневной матирующий 50 мл,829.0,1491.0,4.9,56.0,44.39973172367539
,,,,,,,,725174862,,librederm,Крем ночной для лица от морщин коллаген и пептиды 50мл,1233.0,2821.0,5.0,1.0,56.29209500177242
,,,,,,,,459815713,,librederm,Либридерм (Librederm) Baby Крем-гель для детей 250 мл 1 шт,429.0,518.0,,,17.18146718146718
,,,,,,,,453996562,,librederm,Либридерм (Librederm) Hyalur Zn Сыворотка для кожи с несовер…,1601.0,1929.0,,,17.003628823224467
,,,,,,,,227944937,,librederm,skinoplast duo крем-барьер для рук восс 50мл-1шт,662.0,1179.0,5.0,13.0,43.85072094995759
,,,,,,,,203949259,,librederm,Антиперспирант 72 ч. при избыточном потоотделении,631.0,1094.0,4.9,14.0,42.32175502742231
,,,,,,,,822677554,,librederm,Либридерм (Librederm)Средство по уходу за ногтями 3в1 10 мл…,430.0,519.0,,,17.148362235067438
,,,,,,,,528992982,,librederm,Rose De Rose Крем-флюид для лица дневной возрождающий 50 мл,1284.0,2164.0,,,40.66543438077634
,,,,,,,,822682682,,librederm,Либридерм (Librederm) Seracin Маска с белой и зеленой глиной…,780.0,940.0,,,17.02127659574468
,,,,,,,,453996748,,librederm,Serum PRO Cыворотка интенсивная против морщин Retinol B3 40…,1736.0,2092.0,,,17.01720841300191
,,,,,,,,822670902,,librederm,Либридерм (Librederm) Seracin Гель для умывания очищающий 40…,940.0,1133.0,4.2,11.0,17.03442188879082
,,,,,,,,528992955,,librederm,Miceclean Hydra Мицеллярная вода для сухой кожи 200 мл,372.0,604.0,,,38.41059602649007
,,,,,,,,822683411,,librederm,Либридерм (Librederm) Seracin CC-крем 30 мл 1 шт,845.0,1019.0,,,17.075564278704615
,,,,,,,,822673993,,librederm,Либридерм (Librederm) Гиалуроновый крем ночной для жирной ко…,1045.0,1260.0,,,17.063492063492063
,,,,,,,,822667660,,librederm,Либридерм (Librederm) Гиалуроновый гель-гоммаж для умывания…,593.0,715.0,,,17.062937062937063
,,,,,,,,744997508,,librederm,Гиалурон Крем для глаз 20мл,724.0,1100.0,,,34.18181818181818
,,,,,,,,851209988,,librederm,Крем для лица Гиалуроновый преображающий 3D Filler 15мл,875.0,2154.0,,,59.37790157845868
,,,,,,,,453994665,,librederm,Либридерм (Librederm) Гиалуроновый тоник увлажняющий Hydra д…,586.0,707.0,,,17.114568599717114
,,,,,,,,413464676,,librederm,Нежная пенка для умывания panthenol 160 мл,644.0,1191.0,,,45.92779177162048
,,,,,,,,454073574,,librederm,Либридерм (Librederm) Seracin CC-крем 30 мл 1 шт,845.0,1019.0,,,17.075564278704615
,,,,,,,,528993092,,librederm,Рив Гош│Крем вокруг глаз гиалуроновый 20 мл,776.0,1307.0,,,40.62739097169089
,,,,,,,,822684052,,librederm,Либридерм (Librederm) Репейное масло с комплексом Аевит 100…,481.0,580.0,,,17.06896551724138
,,,,,,,,822676756,,librederm,Либридерм (Librederm) Дезодорант-антиперспирант 48 часов 50…,527.0,635.0,,,17.00787401574803
,,,,,,,,191380577,,librederm,Гель-патч гиалуроновый для кожи вокруг глаз 30 мл - 1шт,1404.0,2773.0,4.9,289.0,49.368914532996754
,,,,,,,,171543525,,librederm,Церафавит крем-гель для лица и тела -1шт,1314.0,2596.0,4.9,17.0,49.38366718027735
,,,,,,,,453991330,,librederm,Либридерм (Librederm) HyaluMax Сыворотка для укрепления и ро…,1141.0,1375.0,,,17.01818181818182
,,,,,,,,822674062,,librederm,Seracin Очищающий гель для кожи 400 мл 1 шт,892.0,1075.0,,,17.02325581395349
,,,,,,,,822682837,,librederm,Либридерм (Librederm) Baby Крем под подгузник 50 мл 1 шт,532.0,641.0,,,17.004680187207487
,,,,,,,,822675728,,librederm,Либридерм (Librederm) Miceclean Мицеллярная вода для снятия…,743.0,896.0,,,17.075892857142858
,,,,,,,,226311634,,librederm,Ночной крем Коллаген от морщин 50 мл,1483.0,2667.0,4.9,27.0,44.39445069366329
,,,,,,,,224129616,,librederm,скраб для лица гиалуроновый 75 мл-1шт,767.0,1438.0,5.0,1.0,46.66203059805285
,,,,,,,,528993111,,librederm,Крем для лица АЕВИТ 50 мл,414.0,698.0,,,40.68767908309456
,,,,,,,,459074382,,librederm,Либридерм (Librederm)Тоник отшелушивающий Anti-Age 200 мл 1…,911.0,1098.0,5.0,1.0,17.03096539162113
,,,,,,,,822679584,,librederm,Либридерм (Librederm) Seracin Мицеллярная вода 400 мл 1 шт,956.0,1152.0,,,17.01388888888889
,,,,,,,,454102934,,librederm,Либридерм (Librederm) Стволовые клетки винограда Желе для ум…,909.0,1096.0,,,17.062043795620436
,,,,,,,,724809539,,librederm,Сыворотка с лифтинг эффектом коллаген+пептиды 40мл,1014.0,2429.0,5.0,5.0,58.25442568958419
,,,,,,,,734635508,,librederm,"Подарочный набор косметики гель, крем дневной",747.0,1338.0,,,44.17040358744394
,,,,,,,,725174600,,librederm,Гель патчи от темных кругов под глазами гиалурон30мл,1121.0,2646.0,4.8,4.0,57.63416477702192
,,,,,,,,822670347,,librederm,Serum Glutagold Сыворотка для обновления кожи 40 мл 1 шт,1884.0,2270.0,4.0,1.0,17.004405286343612
,,,,,,,,460919339,,librederm,Либридерм (Librederm) Bronzeada Солнцезащитное молочко SPF50…,1579.0,1903.0,5.0,1.0,17.025748817656332
,,,,,,,,461029727,,librederm,Либридерм (Librederm) Cerafavit Гель для душа для чувствител…,753.0,908.0,,,17.070484581497798
,,,,,,,,761978719,,librederm,Крем для лица и тела липидовосстанавливающий 75 мл,612.0,1960.0,,,68.77551020408164
,,,,,,,,822683243,,librederm,Либридерм (Librederm) Miceclean Sebo гидрофильное очищающее…,624.0,753.0,5.0,1.0,17.131474103585656
,,,,,,,,528992911,,librederm,Рив Гош│Мицеллярная вода для снятия макияжа,382.0,620.0,,,38.38709677419354
,,,,,,,,276509840,,librederm,Rosacellin нежная пенка для умывания 160 мл,1233.0,2252.0,4.9,16.0,45.24866785079929
,,,,,,,,187483219,,librederm,Пенка нежная для умывания 160мл,1269.0,4030.0,5.0,13.0,68.51116625310173
,,,,,,,,171543069,,librederm,hydra тоник увлажняющий для сухой кожи 200мл-1шт,836.0,1763.0,5.0,6.0,52.58082813386273
,,,,,,,,171544830,,librederm,miceclean мицеллярная пенка для умыван 160мл-1шт,1002.0,1895.0,5.0,13.0,47.12401055408972
,,,,,,,,171544167,,librederm,Шампунь цинк 250 мл-1шт,782.0,1499.0,4.8,46.0,47.831887925283525
,,,,,,,,418546558,,librederm,"Rose De Rose Крем-детокс для лица очищающий, 150 мл",938.0,1878.0,,,50.05324813631523
,,,,,,,,562707256,,librederm,Крем с васильком для кожи вокруг глаз восстанавливающий 20мл,530.0,1074.0,5.0,1.0,50.65176908752328
,,,,,,,,257340278,,librederm,Крем-маска Гиалуроновый Интенсивное Восстановление - 1 шт,1107.0,2013.0,,,45.00745156482861
,,,,,,,,453988963,,librederm,Либридерм (Librederm) Cerafavit Молочко для сухой кожи 200 м…,943.0,1137.0,,,17.06244503078276
,,,,,,,,226311697,,librederm,Либридерм Вит. E крем-антиоксидант д лица 50 мл,461.0,830.0,5.0,17.0,44.45783132530121
,,,,,,,,822672880,,librederm,Либридерм (Librederm) Набор Гиалуроновый комплекс для лица 1…,1760.0,2121.0,5.0,3.0,17.02027345591702
,,,,,,,,460966265,,librederm,Либридерм (Librederm) Cerafavit Масло для душа 400 мл 1 шт,1799.0,2168.0,,,17.020295202952028
,,,,,,,,722782109,,librederm,Крем ночной для лица и декольте стволовые клетки 50мл,1056.0,2486.0,,,57.52212389380531
,,,,,,,,822663823,,librederm,Либридерм (Librederm) Гиалуроновый тоник жирной и комб. кожи…,728.0,878.0,,,17.084282460136674
,,,,,,,,528992899,,librederm,Крем для лица и тела Церафавит восстанавливающий,731.0,1231.0,,,40.61738424045491
,,,,,,,,528993041,,librederm,Крем для лица дневной гиалуроновый 3D филлер SPF15 30 мл,1240.0,2089.0,,,40.641455241742456
,,,,,,,,822674641,,librederm,Allersain Сыворотка для лица успокаивающая 40 мл 1 шт,1557.0,1876.0,,,17.004264392324096
,,,,,,,,559939133,,librederm,Крем с коллагеном для рук 75мл,738.0,1232.0,5.0,1.0,40.0974025974026
